Contract Address,Collection Name,avg_loss_making_trades,avg_profitable_trades,blockchain,chain_id,collection,collection_score,diamond_hands,fear_and_greed_index,holder_metrics_score,liquidity_score,loss_making_trades,loss_making_trades_percentage,loss_making_volume,market_dominance_score,metadata_score,profitable_trades,profitable_trades_percentage,profitable_volume,token_distribution_score,washtrade_index,zero_profit_trades,mint_count,mint_whales,nft_count,total_mint_volume,total_sale_volume
0x5fdb2b0c56afa73b8ca2228e6ab92be90325961d,Slotie,-307.72103594097,463130.88294594,ethereum,1,0x5fdb2b0c56afa73b8ca2228e6ab92be90325961d,46.138091985825,5464,39.573249896534,41.536363636364,39.234463847597,461,3.1538619415749,-141859.39756879,5.2216770096695,83.851695771396,461,3.1538619415749,213503337.03808,43.966806176938,59.298848318661,7153,0,0,9954,0,30274337.730115134
0xf1083e064f92db0561fd540f982cbf73a4e2f8f6,Creepz Shapeshifters,-90.80046008381,216.29321601038,ethereum,1,0xf1083e064f92db0561fd540f982cbf73a4e2f8f6,34.398522018457,862,37.145543257724,1.0456707897241,15.657066309444,238,1.8849992079835,-21610.509499947,1.8556597454789,77.641661085064,238,1.8849992079835,51477.78541047,1.3054253181514,57.317448091092,11406,57,1,20000,0,29507871.009350654
0x3acce66cd37518a6d77d9ea3039e00b3a2955460,WonderPals,-914.34007218883,4.7406668618908e+16,ethereum,1,0x3acce66cd37518a6d77d9ea3039e00b3a2955460,52.368914146916,8186,37.614501153414,74.629080118694,43.737905119775,941,2.4154837384809,-860394.00792969,1.3520974094013,93.032120533295,941,2.4154837384809,4.4609675170392e+19,75.129529934603,57.547045079549,11766,4,3,10000,2144459.905665043,35646064.89168047
0x6d4bbc0387dd4759eee30f6a482ac6dc2df3facf,RTFKT X NIKE MONOLITH,-103.68007896604,20555.379360464,ethereum,1,0x6d4bbc0387dd4759eee30f6a482ac6dc2df3facf,57.292438855568,42,44.972382139745,100.0,77.781951991785,544,5.1701197490971,-56401.962957527,7.732189465577,63.591972957939,544,5.1701197490971,11182126.372092,99.42236104574,67.647135338668,1582,1,35,1,0,30055928.966747835
0x2c88aa0956bc9813505d73575f653f69ada60923,Land,-630.71348464459,1.5335186578552e+17,ethereum,1,0x2c88aa0956bc9813505d73575f653f69ada60923,37.441137508858,20557,36.832845407411,6.4035874439462,35.914823512667,1034,2.651418021437,-652157.74312251,6.3329775120979,75.188442926274,1034,2.651418021437,1.5856582922223e+20,6.6442214631369,49.417458724737,17224,116,7,19973,10923742.767168323,36557806.769248225
0x2931b181ae9dc8f8109ec41c42480933f411ef94,SlimHoods,-314.17723693793,2467556084648500.0,ethereum,1,0x2931b181ae9dc8f8109ec41c42480933f411ef94,53.067553840658,7140,41.963959960711,65.243055555556,44.329898516784,770,4.5838790332182,-241916.4724422,2.558274785324,90.449648711944,770,4.5838790332182,1.9000181851793e+18,66.768149882904,64.470070257611,5109,0,0,5000,959565.3889039295,29467723.2216312
0xf793a77e32a0e5c0cd28383e1e04bbc66ee52438,Apocalyptic Apes,-346.07802094641,1638.8150904767,ethereum,1,0xf793a77e32a0e5c0cd28383e1e04bbc66ee52438,50.224825035219,7741,40.614201459891,40.40293040293,47.651546391753,889,4.4496721557636,-307663.36062136,2.0723008949813,92.188920357993,889,4.4496721557636,1456906.6154338,40.541067180242,67.504719610286,7922,27,2,8888,2416699.005004997,28415051.903128594
0x8d609bd201beaea7dccbfbd9c22851e23da68691,Dour Darcels,-420.53787216726,1.8562965014745e+16,ethereum,1,0x8d609bd201beaea7dccbfbd9c22851e23da68691,47.732301607378,6349,37.049588517079,52.951628825271,32.476105016938,803,3.1122824696717,-337691.91135031,1.6934787869011,90.484190998548,803,3.1122824696717,1.490606090684e+19,54.297870624294,60.333352153573,9129,0,0,10000,2611101.284880227,30242492.552576244
0xe3234e57ac38890a9136247eadfe1860316ff6ab,MoodRollers,-439.73075555754,27083.826077844,ethereum,1,0xe3234e57ac38890a9136247eadfe1860316ff6ab,56.262005751247,5189,38.773524805542,78.853503184713,42.181266794626,662,4.2618940320608,-291101.76017909,2.3839539347409,89.155009596929,662,4.2618940320608,17929492.863532,77.917082533589,78.677220729367,4802,0,0,5000,1801254.2437802192,29039309.493356846
0xb668beb1fa440f6cf2da0399f8c28cab993bdd65,Neo Tokyo Citizen,-20.065337614907,2629.5549721251,ethereum,1,0xb668beb1fa440f6cf2da0399f8c28cab993bdd65,44.09287073101,2687,41.9612326448,43.310564663024,22.993985052556,466,38.228055783429,-9350.4473285465,19.536229567164,67.743815195236,466,38.228055783429,1225372.6170103,65.377562847208,57.750463610567,785,5,2,3236,0,31281494.22222275
0x99a9b7c1116f9ceeb1652de04d5969cce509b069,Art Blocks,-365.08354260644,2590.2616231347,ethereum,1,0x99a9b7c1116f9ceeb1652de04d5969cce509b069,44.34280253828,3255,35.213882106052,30.294871794872,49.652876285779,770,2.6921194322075,-281114.32780696,8.551464424011,89.914330197341,770,2.6921194322075,1994501.4498137,31.275998349945,48.803088530785,18112,295,40,27287,14152845.26339036,29934827.275263432
0x49907029e80de1cbb3a46fd44247bf8ba8b5f12f,More Than Gamers,-770.97258424704,609.12242509594,ethereum,1,0x49907029e80de1cbb3a46fd44247bf8ba8b5f12f,41.891570940024,8943,34.049613970463,33.754612546125,27.258274451469,496,2.4208111669676,-382402.40178653,1.9339903309781,81.238378579398,496,2.4208111669676,302124.72284759,38.911305317962,61.81323912235,9273,0,0,10100,8082159.107823364,27410050.81943119
0x95784f7b5c8849b0104eaf5d13d6341d8cc40750,Swampverse,-509.4835501956,8165809957118600.0,ethereum,1,0x95784f7b5c8849b0104eaf5d13d6341d8cc40750,47.766632415614,9232,38.116038734056,35.027027027027,36.756118179128,612,2.6630694921892,-311803.9327197,3.0435352297223,86.756836721755,612,2.6630694921892,4.9974756937566e+18,39.61874973583,72.406492243966,9388,0,0,9599,2312251.779761076,27030255.145987228
0xe75512aa3bec8f00434bbd6ad8b0a3fbff100ad6,MG Land,-1559.4690481351,4.7611756023375e+16,ethereum,1,0xe75512aa3bec8f00434bbd6ad8b0a3fbff100ad6,41.988919539119,922,33.748581125972,56.723163841808,41.316269571137,329,0.67103143037794,-513065.31683644,0.97937372362151,62.141865214432,329,0.67103143037794,1.566426773169e+19,53.786249149081,58.936501021103,10423,0,0,5000,517372.960579423,65887774.74736597
0x534d37c630b7e4d2a6c1e064f3a2632739e9ee04,X Rabbits Club,-624.02507880013,7.9588166592941e+16,ethereum,1,0x534d37c630b7e4d2a6c1e064f3a2632739e9ee04,40.570419675611,3749,35.984558515284,43.914691943128,33.854026940202,453,3.0787005572924,-282683.36069646,1.3803189990419,83.316237389393,453,3.0787005572924,3.6053439466602e+19,47.431663191118,39.974012286535,7070,0,0,7502,1170999.9001053227,29735637.607733864
0x4cd0ea8b1bdb5ab9249d96ccf3d8a0d3ada2bc76,Boonji Project,-406.2081028303,1.1840786111737e+16,ethereum,1,0x4cd0ea8b1bdb5ab9249d96ccf3d8a0d3ada2bc76,46.725715985184,8159,36.902853349272,47.808939526731,28.299444720329,827,4.7635504867231,-335934.10104066,3.5525258453343,89.857342783622,827,4.7635504867231,9.7923301144063e+18,50.956615954133,60.439257821317,9596,13,2,11111,18401172.734822568,26806526.997913357
0xd692ced124a474f051f9744a301c26d1017b3d54,Shiba Social Club,-380.26524961757,469.72253967438,ethereum,1,0xd692ced124a474f051f9744a301c26d1017b3d54,47.377571641845,6092,36.040305350367,71.466544454629,30.100843320018,635,4.3987254087005,-241468.43350716,1.6000887705282,84.312827341323,635,4.3987254087005,298273.81269323,72.166000887705,56.981766533511,8396,0,0,7777,8388803.99735695,25899856.328189738
0x4addca4c07a5e9a6b4973094d03ad5aae7735e5b,(B)APETAVERSE,-212.38665208992,172299889.23305,ethereum,1,0x4addca4c07a5e9a6b4973094d03ad5aae7735e5b,49.318661963367,3521,37.76537331193,52.173038229376,21.851653215309,697,5.8828494260635,-148033.49650667,1.7249153866181,89.495027336631,697,5.8828494260635,120093022795.44,53.03306430617,74.484967456392,5894,0,0,10000,8465625.02273379,26658377.797829673
0x3702f4c46785bbd947d59a2516ac1ea30f2babf2,GalaxyFightClub,-285.9977267666,1.482312315937e+16,ethereum,1,0x3702f4c46785bbd947d59a2516ac1ea30f2babf2,44.645863601497,12304,38.816748088457,26.342298288509,35.771551082796,898,4.3792060860236,-256825.9586364,5.5519620176115,89.305360548634,898,4.3792060860236,1.3311164597114e+19,24.488144030083,63.267232074017,9018,115,3,9994,2494115.77027908,26204031.078461766
0xbe6e3669464e7db1e1528212f0bff5039461cb82,Wicked Apes,-380.0910724063,42607.19614343,ethereum,1,0xbe6e3669464e7db1e1528212f0bff5039461cb82,46.738250202161,6494,36.168836114335,59.652317880795,32.922384219554,645,2.6359883934775,-245158.74170206,4.8859041901495,85.76243567753,645,2.6359883934775,27481641.512513,58.724577309483,57.216368537123,9799,90,2,10000,1099724.0223231376,26127633.54531777
0x986aea67c7d6a15036e18678065eb663fc5be883,NiftyDegen,-306.94684078265,2.1629910307731e+16,ethereum,1,0x986aea67c7d6a15036e18678065eb663fc5be883,44.651145807018,9550,37.114534123364,32.112436115843,33.516135677012,958,4.7220031545741,-294055.07346978,4.9293806646526,91.921244163691,958,4.7220031545741,2.0721454074806e+19,33.344433763618,56.31793921084,8567,20,4,10000,2878290.2483799597,26183654.611621805
0x80336ad7a747236ef41f47ed2c7641828a480baa,Chimpers,-342.38822329748,3.7858602717569e+16,ethereum,1,0x80336ad7a747236ef41f47ed2c7641828a480baa,48.549487224439,8292,45.111495451613,8.6873661670236,60.816372066068,932,4.4661682959555,-319105.82411325,6.8843813387424,93.449840625906,932,4.4661682959555,3.5284217732775e+19,8.0770935960591,65.427284844973,6585,24,3,5555,766359.1518256577,45584444.204083376
0x5c1a0cc6dadf4d0fb31425461df35ba80fcbc110,Farm Land by Pixels,-386.86043380541,6.8003311501963e+17,ethereum,1,0x5c1a0cc6dadf4d0fb31425461df35ba80fcbc110,55.694909599338,7707,47.520711392687,35.198086124402,58.47521689746,1008,4.177545691906,-389955.31727586,7.2387442905822,93.583121873414,1008,4.177545691906,6.8547337993978e+20,39.182508035477,75.56209913241,5443,0,0,5000,784464.2409300688,41765380.93983001
0xc143bbfcdbdbed6d454803804752a064a622c1f3,Async Blueprints,-66.670027825724,2994.323674021,ethereum,1,0xc143bbfcdbdbed6d454803804752a064a622c1f3,36.388063960062,3104,33.199475191544,31.606978879706,17.164048905753,809,11.198781838317,-53936.052511011,1.1709938292898,77.446751753478,809,11.198781838317,2422407.852283,32.402207657813,47.497569276762,5088,171,27,21481,3718929.228387442,29807644.013018746
0xbce6d2aa86934af4317ab8615f89e3f9430914cb,VaynerSports Pass,-543.98363602087,1.4149377123946e+16,ethereum,1,0xbce6d2aa86934af4317ab8615f89e3f9430914cb,42.44222393666,11713,35.15019394408,34.393476044852,33.728212381678,828,3.2963095664636,-450418.45062528,1.4923022522032,90.115275813296,828,3.2963095664636,1.1715684258627e+19,36.887580241541,47.713360896529,14099,4,1,15555,8186243.589139989,26965493.98636247
0x5f4a54e29ccb8a02cdf7d7bfa8a0999a8330cced,Reptile Armoury,-496.62782994042,686.28225442969,ethereum,1,0x5f4a54e29ccb8a02cdf7d7bfa8a0999a8330cced,40.152934787125,10809,37.115701498568,1.0,29.377430473334,480,2.3482217112666,-238381.3583714,2.8232430867998,88.485068540006,480,2.3482217112666,329415.48212625,1.0,64.026789801879,14009,16035,1,20000,0,25345256.158687655
0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,Party Bears,-184.85032849452,1.3398128677829e+17,ethereum,1,0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,37.864484125587,10077,42.160026248248,42.082949308756,35.030478923455,997,6.6675583494951,-184295.77750903,5.8745624904889,0.25370116741668,997,6.6675583494951,1.3357934291795e+20,43.945085762734,74.048172786365,7311,8,8,9669,3414750.101518258,29088803.33199912
0x716039ab9ce2780e35450b86dc6420f22460c380,Cool Monkes,-380.32748016207,5288.0185372889,ethereum,1,0x716039ab9ce2780e35450b86dc6420f22460c380,37.315613692853,3959,36.482471759423,1.7016052880076,30.718104960919,473,2.3956645056726,-179894.89811666,2.0330834263838,80.795916414101,473,2.3956645056726,2501232.7681377,3.321167650343,60.478720689105,8700,0,0,10000,1879793.9743000038,24884236.10552353
0xf62c6a8e7bcdc96cda11bd765b40afa9ffc19ab9,HeadDAO,-485.07650810862,395726.69578873,ethereum,1,0xf62c6a8e7bcdc96cda11bd765b40afa9ffc19ab9,40.877494204154,5331,37.883851688416,1.2695652173913,28.397195969206,481,2.4499567055468,-233321.80040024,4.232772109908,80.947612192527,481,2.4499567055468,190344540.67438,1.9685172435376,78.398704387557,9948,9,1,10000,2119611.051552867,24598181.127561085
0xfdf5acd92840e796955736b1bb9cc832740744ba,OVERWORLD INCARNA,-189.25041665206,1120.4880916255,ethereum,1,0xfdf5acd92840e796955736b1bb9cc832740744ba,44.324108276433,2686,45.788182506301,27.33893557423,53.814454222056,354,3.8566292624469,-66994.647494829,1.6184235161955,62.696723460026,354,3.8566292624469,396652.78443544,30.707732634338,51.950967983524,5816,1,1,6000,0,28441385.638214253
0xb76fbbb30e31f2c3bdaa2466cfb1cfe39b220d06,Wool Pouch,-139.42473553381,1167482028692400.0,ethereum,1,0xb76fbbb30e31f2c3bdaa2466cfb1cfe39b220d06,26.218908846905,8854,37.915857397229,16.748858447489,32.547938660707,782,6.2266103989171,-109030.14318744,2.5171611312322,0.22216228712337,782,6.2266103989171,9.1297094643745e+17,19.446019881328,47.28008014179,7480,98,8,18649,11210243.499292202,25217497.013640463
0x913ae503153d9a335398d0785ba60a2d63ddb4e2,Somnium Space Land,-30.530447158478,134.41542830994,ethereum,1,0x913ae503153d9a335398d0785ba60a2d63ddb4e2,34.730110009388,4429,41.30823647087,1.0,20.268298648884,768,26.966292134831,-23447.383417711,17.586708978906,82.815780834615,768,26.966292134831,103231.04894204,0.95667930455157,53.591618443159,1542,5025,1,5025,0,24855905.438949324
0xfa7e3f898c80e31a3aedeae8b0c713a3f9666264,Akuma,-442.22021798577,5287.6318115813,ethereum,1,0xfa7e3f898c80e31a3aedeae8b0c713a3f9666264,41.537328368563,2248,34.456401556856,30.679513184584,33.303391460712,448,3.0841250172105,-198114.65765763,1.1985530882783,84.452473549952,448,3.0841250172105,2368859.0515884,32.001840003345,56.64492535441,5273,0,0,5555,987267.7725686043,33562865.93223161
0x85f740958906b317de6ed79663012859067e745b,TheWickedCraniums,-284.80732390658,20959.404932967,ethereum,1,0x85f740958906b317de6ed79663012859067e745b,46.137810711397,12923,37.961576121956,46.9568288854,31.48442401466,954,3.6380276856195,-271706.18700687,5.707162157965,89.130105289313,954,3.6380276856195,19995272.30605,44.800260893872,58.864580550983,12279,118,10,10762,1400410.9982050676,24189110.457777124
0x8a1bbef259b00ced668a8c69e50d92619c672176,Habbo Avatars,-421.67085694091,2.1045566451575e+18,ethereum,1,0x8a1bbef259b00ced668a8c69e50d92619c672176,53.037972886364,11575,46.209769143943,40.820512820513,45.496994503104,1167,4.3177445611958,-492089.89005004,2.7860165302329,94.344683038716,1167,4.3177445611958,2.4560176048988e+21,40.208209752047,70.194437853442,11271,117,5,11600,5982191.305679659,25647247.150312643
0x7e3ef31186d1bec0d3f35ad701d065743b84c790,Antonym,-591.421171759,5097.6408349109,ethereum,1,0x7e3ef31186d1bec0d3f35ad701d065743b84c790,49.48645686327,4726,34.510139202918,54.812623274162,37.371060037523,530,3.102681184873,-313453.22103227,1.4379455909944,88.09756097561,530,3.102681184873,2701749.6425028,59.462945590994,67.957373358349,7878,1,1,8888,6550935.573785014,26106560.52177317
0x5bd815fd6c096bab38b4c6553cfce3585194dff9,The Art of Seasons,-674.6469965887,1.0741893122882e+16,ethereum,1,0x5bd815fd6c096bab38b4c6553cfce3585194dff9,49.409721314289,7378,38.596307740513,50.373737373737,49.95145726022,877,2.5316821107936,-591665.41600829,2.8247375627567,88.955467170894,877,2.5316821107936,9.4206402687672e+18,50.049879376671,59.545936297842,10848,129,3,7237,1620561.0088424417,30564231.833337486
0x413d4f3e116bc364e4799f2e7137029c41563cd5,Kaiju Queenz,-293.0368821783,2575.0212084975,ethereum,1,0x413d4f3e116bc364e4799f2e7137029c41563cd5,38.515961258381,377,31.665233566003,79.990557129367,25.076004067107,110,4.3668122270742,-32234.057039613,1.0,58.535841382816,110,4.3668122270742,283252.33293473,79.951703101169,47.918759532283,1892,0,0,3333,711976.1083847317,23237872.332587745
0xd754937672300ae6708a51229112de4017810934,Deafbeef,-5.643675401156,618.56150290841,ethereum,1,0xd754937672300ae6708a51229112de4017810934,35.841350492051,245,46.04898989899,59.324644549763,24.994095382286,123,59.420289855072,-694.17207434219,0.77834973504921,50.608932626798,123,59.420289855072,76083.064857735,42.118092354277,65.174383043149,131,5,3,223,218676.4024516547,23752390.074020218
0x092bbc993042a69811d23feb0e64e3bfa0920c6a,Gutter Juice,-383.09704171129,6.1050968540404e+17,ethereum,1,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,44.732000882223,20130,41.290428334532,2.1744301288404,24.276105182927,677,1.9345620802972,-259356.69723854,5.5528296493902,88.876714939024,677,1.9345620802972,4.1331505701854e+20,3.3198361280488,81.666858803354,18371,475,13,32000,6802114.499252887,27841497.36371985
0x8cd8155e1af6ad31dd9eec2ced37e04145acfcb3,Cupcat NFT,-370.78392938278,23632.652682979,ethereum,1,0x8cd8155e1af6ad31dd9eec2ced37e04145acfcb3,45.491916290428,3016,33.599446431489,40.745762711864,33.825942709176,541,4.6742699153275,-200594.10579608,3.4424664185143,85.139423854993,541,4.6742699153275,12785265.101492,41.975238711766,68.570294546043,4843,3,1,5024,342206.5929973369,23512079.79849916
0x9a38dec0590abc8c883d72e52391090e948ddf12,EveraiDuo,-413.59151155191,8180092958659800.0,ethereum,1,0x9a38dec0590abc8c883d72e52391090e948ddf12,34.347266105136,5375,37.822180751598,38.193743693239,38.115689013035,830,3.7730702791163,-343280.95458808,1.5346575625905,0.23355058969584,830,3.7730702791163,6.7894771556876e+18,40.054831367681,67.0909761018,7487,0,0,7777,4777733.988626073,28248608.813365422
0x4e1f41613c9084fdb9e34e11fae9412427480e56,Terraforms,-297.38744623195,1.8607301973531e+18,ethereum,1,0x4e1f41613c9084fdb9e34e11fae9412427480e56,32.049253161609,11029,46.083341852879,6.7220183486239,57.138067321785,1080,2.7865214923371,-321178.44193051,15.84152230845,0.23479733788232,1080,2.7865214923371,2.0095886131413e+21,6.5239302275294,49.066719925038,10021,208,7,9901,6164493.969593749,12335222183.553734
0x98b82d9efc577b1c3aa6578342121231db2b47b9,Shinsekai,-1174.090681161,2208.742192048,ethereum,1,0x98b82d9efc577b1c3aa6578342121231db2b47b9,42.925126692086,4865,30.783433391829,41.634320735444,30.943270002676,410,1.7861810577677,-481377.17927599,1.3106324145928,83.361163143341,410,1.7861810577677,905584.2987397,44.790830434395,61.037784318972,9510,0,0,10000,4709486.016274101,29924597.145448115
0xa6a5ec7b1b8a34ff2dcb2926b7c78f52a5ce3b90,GNSS by MGXS,-475.81898607877,876.56381598163,ethereum,1,0xa6a5ec7b1b8a34ff2dcb2926b7c78f52a5ce3b90,42.279069766605,150,42.181125547685,1.0,47.626033057851,120,1.0611956137248,-57098.278329452,2.2210743801653,56.789256198347,120,1.0611956137248,105187.6579178,0.99586776859504,90.803719008264,3331,4,1,4334,2318167.6242966997,23711122.1814691
0xe3435edbf54b5126e817363900234adfee5b3cee,Voxies,-130.02841299794,2557.9072325068,ethereum,1,0xe3435edbf54b5126e817363900234adfee5b3cee,41.646682648672,5872,44.221200217538,7.1186567164179,43.454389084303,538,6.1373488478211,-69955.286192891,10.667967995052,84.675118858954,538,6.1373488478211,1376154.0910887,3.1998183294036,56.186347647945,5205,56,4,10000,4331406.667789307,23422193.07345168
0x5180db8f5c931aae63c74266b211f580155ecac8,Crypto Coven,-162.83448693418,1422965446868200.0,ethereum,1,0x5180db8f5c931aae63c74266b211f580155ecac8,51.478460097245,5269,41.496549877874,68.486725663717,30.469657359964,839,6.8962682886734,-136618.13453778,4.0434661368469,88.601798598766,839,6.8962682886734,1.1938680099224e+18,67.083028338388,65.643678761895,5983,6,2,9768,2687455.404341779,25066926.554782238
0x7cba74d0b16c8e18a9e48d3b7404d7739bb24f23,FoxFam,-379.19676320076,1.2175516620737e+16,ethereum,1,0x7cba74d0b16c8e18a9e48d3b7404d7739bb24f23,47.910618717531,9834,37.006116372415,33.41423670669,31.174000807428,971,4.0818900285858,-368200.05706794,3.7784185939212,91.679796989446,971,4.0818900285858,1.1822426638735e+19,33.927216102428,74.201684064825,9393,54,1,10000,1682262.2592336156,23430051.5958437
0x31385d3520bced94f77aae104b406994d8f2168c,BASTARD GAN PUNKS V2,-209.60128897818,1.1315299787119e+16,ethereum,1,0x31385d3520bced94f77aae104b406994d8f2168c,40.635824322576,9010,37.356072798341,10.745454545455,28.754415830512,1217,5.6744533034923,-255084.76868644,6.5891646733559,91.72161163058,1217,5.6744533034923,1.3770719840923e+19,10.83978751825,54.691454133143,10427,1222,13,11305,6050785.274986688,24493602.950268418
0xce25e60a89f200b1fa40f6c313047ffe386992c3,dotdotdot,-288.96835557675,9463369140337500.0,ethereum,1,0xce25e60a89f200b1fa40f6c313047ffe386992c3,47.297669222756,2957,36.090454366938,69.682804674457,40.309365830448,756,5.3416236840246,-218460.07681602,2.1328345977953,88.161569166512,756,5.3416236840246,7.1543070700951e+18,69.262602765074,47.854390811282,5133,50,3,4870,821093.8546826837,2708380692.979531
0x18c7766a10df15df8c971f6e8c1d2bba7c7a410b,Vogu,-238.51030442506,2749985297603300.0,ethereum,1,0x18c7766a10df15df8c971f6e8c1d2bba7c7a410b,44.437158566387,4319,35.499950499567,39.756690997567,29.708502702929,788,5.6245538900785,-187946.11988695,4.6961614214474,88.161589070947,788,5.6245538900785,2.1669884145114e+18,39.223903113607,61.319532330386,6421,19,3,7777,1352696.4474388335,22631007.656421587
0x0322f6f11a94cfb1b5b6e95e059d8deb2bf17d6a,CryptoonGoonz,-222.4522398588,6.0788298075472e+16,ethereum,1,0x0322f6f11a94cfb1b5b6e95e059d8deb2bf17d6a,49.817139579042,6828,41.288020007846,48.598047914818,40.059867886391,1026,5.9375,-228235.99809513,2.5934484986143,88.739169392986,1026,5.9375,6.2368793825434e+19,49.517181020651,66.295855300173,6454,0,0,6969,1855624.7600081954,23001591.176012058
0xd7b397edad16ca8111ca4a3b832d0a5e3ae2438c,Gutter Rats,-133.94081679821,1950480.8004498,ethereum,1,0xd7b397edad16ca8111ca4a3b832d0a5e3ae2438c,46.621177565917,3936,42.675550179406,11.907422186752,50.394336621063,1051,11.701180138054,-140771.79845492,5.7695619896065,90.326439707286,1051,11.701180138054,2049955321.2727,2.5555202036271,74.929933184856,2814,40,6,2998,0,23223988.76163285
0x6080b6d2c02e9a0853495b87ce6a65e353b74744,EightBit,-439.69314167217,3.1278105919567e+16,ethereum,1,0x6080b6d2c02e9a0853495b87ce6a65e353b74744,44.738251991469,3888,36.641448022117,31.995947315096,33.893466240947,692,3.0004769544292,-304267.65403714,1.3088804091062,89.635594320276,692,3.0004769544292,2.164444929634e+19,32.981335825351,61.849362718376,8811,0,0,8888,1468971.5332391663,27078307.62203141
0xd0318da435dbce0b347cc6faa330b5a9889e3585,ASMBrain,-152.30782110094,2.7053205960489e+16,ethereum,1,0xd0318da435dbce0b347cc6faa330b5a9889e3585,49.42587834808,7147,42.561070026321,30.727611940299,29.860277789872,1033,9.2728904847397,-157333.97919727,7.089998693778,93.60029607698,1033,9.2728904847397,2.7945961757185e+19,29.533678756477,73.244720686202,5431,49,7,9332,0,26201111.34013793
0xd4d871419714b778ebec2e22c7c53572b573706e,Stoner Cats,-199.13988479031,26835288.885814,ethereum,1,0xd4d871419714b778ebec2e22c7c53572b573706e,46.962211068849,6128,40.640819312916,58.929440389294,30.744273145212,711,5.6464421855146,-141588.45808591,6.5648779327838,86.410510462904,711,5.6464421855146,19079890397.814,57.323834812936,53.84302274889,6857,689,9,10420,8057421.766273677,22152027.957073577
0xe51aac67b09eaed6d3d43e794d6bae679cbe09d8,FLUF World: Burrows,-163.768880767,230851347839.38,ethereum,1,0xe51aac67b09eaed6d3d43e794d6bae679cbe09d8,40.018665162498,6651,36.796091066028,30.720379146919,27.64912585892,981,9.4317854052495,-160657.27203242,3.4805838677283,73.866225971993,981,9.4317854052495,226465172230430.0,30.716629634608,51.297916452514,5424,110,6,10500,7221552.7643308,24213159.277935494
0x8ffb9b504d497e4000967391e70d542b8cc6748a,Critterz,-339.47826393672,4108.8729247684,ethereum,1,0x8ffb9b504d497e4000967391e70d542b8cc6748a,24.907574328813,2583,41.789130189189,1.0444856348471,43.150441429164,385,3.8354253835425,-130699.13161564,3.8926645730876,0.0,385,3.8354253835425,1581916.0760358,1.15198198732,45.607406529597,4219,0,0,3896,7439.938227398277,22602093.893831752
0x9c57d0278199c931cf149cc769f37bb7847091e7,Sipher INU,-345.75913951712,1.3105381214874e+21,ethereum,1,0x9c57d0278199c931cf149cc769f37bb7847091e7,45.927724459192,9028,37.199715452135,40.084104289319,26.612395394385,1028,5.1869418235027,-355440.3954236,3.8694878034305,92.549350109799,1028,5.1869418235027,1.347233188889e+24,39.724612736661,61.234479791085,8617,6,2,10000,3365610.3694754797,22159766.033409238
0x4b15a9c28034dc83db40cd810001427d3bd7163d,HV-MTL,-936.67829433535,3.9132256358501e+18,ethereum,1,0x4b15a9c28034dc83db40cd810001427d3bd7163d,46.90252384611,21084,39.488384930678,33.657770800628,40.744716242661,636,1.6544834941859,-595727.39519728,12.642583170254,85.73698630137,636,1.6544834941859,2.4888115044007e+21,34.682583170254,57.218138943248,18825,4849,29,28378,0,69099345.61799392
0x82f5ef9ddc3d231962ba57a9c2ebb307dc8d26c2,Dippies,-738.16711777556,4968608577078300.0,ethereum,1,0x82f5ef9ddc3d231962ba57a9c2ebb307dc8d26c2,52.210152837449,6516,34.62661576098,77.064039408867,41.449368530283,763,2.6402297657358,-563221.51086275,1.0626914023943,91.703171268761,763,2.6402297657358,3.7910483443108e+18,79.006858849434,61.186823922452,8813,0,0,8889,1569734.5180689185,24625808.655612275
0x0b22fe0a2995c5389ac093400e52471dca8bb48a,Little Lemon Friends,-528.70434242753,3333101441897700.0,ethereum,1,0x0b22fe0a2995c5389ac093400e52471dca8bb48a,49.45874710889,7644,36.634807077687,65.87967183227,36.980203821123,870,3.1207403687496,-459972.77791195,1.8961223763785,90.587398246385,870,3.1207403687496,2.899798254451e+18,66.309665808693,58.033559336221,9265,0,0,9999,994772.8879588107,22313146.371937975
0x63fa29fec10c997851ccd2466dad20e51b17c8af,Fishy Fam,-707.93598152808,1858.1908731708,ethereum,1,0x63fa29fec10c997851ccd2466dad20e51b17c8af,53.168932618122,5639,36.076709982787,70.942857142857,39.309973158866,646,2.8868927917058,-457326.64406714,1.1389867471901,89.198456634793,646,2.8868927917058,1200391.3040684,71.340379131018,74.448314041268,9095,0,0,9999,724873.0652675366,21589658.38584675
0x6e9da81ce622fb65abf6a8d8040e460ff2543add,Gutter Dogs,-130.77649652363,3.5981732817276e+16,ethereum,1,0x6e9da81ce622fb65abf6a8d8040e460ff2543add,56.161179242206,3330,42.752726862597,83.914163090129,55.353288200053,1041,12.74641851353,-136138.3328811,3.1251703953171,89.248427781023,1041,12.74641851353,3.7456983862784e+19,83.861988384481,59.302373506535,3463,28,5,2959,0,23466670.554922637
